ts,gen,phase,eval_id,code_int,code_hex,fit_df_surface,fit_neg_df_bulk,DF_bulk,IE_bulk,DF_surface,IE_surface,ok_go_no_go,T_eval_C,elapsed_s,from_cache,val_C,val_B,val_N,val_Mn,val_Si,val_Cr,val_Mo,val_V,val_Ni,val_Ti,val_Al,val_Nb,val_W,val_t_hom,val_version,val_flags,val_crc8,val_spare,bulk_C,bulk_B,bulk_N,bulk_Mn,bulk_Si,bulk_Cr,bulk_Mo,bulk_V,bulk_Ni,bulk_Ti,bulk_Al,bulk_Nb,bulk_W,gng_reason,gng_LIQ,gng_BCC_A2@t_hom,gng_BCC_A2,gng_Cr_matrix_wt,gng_FCC_A1#2,gng_M23C6_D84,gng_D_Fe,gng_D_Mo,gng_D_W,gng_D_Mo_minus_D_Fe,gng_D_W_minus_D_Fe
2025-08-19 16:53:16,0,init,178,46599906696392436278424790054404620288,0x230ed0c94693d4e924c28e2680000000,-1000000.0,-1000000.0,,,,,False,650.0,1.777298,False,0.067,0.004,0.014,4.62,0.18,11.26,6.37,0.1,0.07,0.09,0.7303999999999999,2.678,2.7800000000000002,1160,0,0,0,0,0.067,0.004,0.014,4.62,0.18,11.26,6.37,0.1,0.07,0.09,0.7303999999999999,2.678,2.7800000000000002,BCC_A2 too low at t_hom,,0.9497381143210812,,,,,,,,,
2025-08-19 16:53:18,0,init,179,102369028792401088016952052026273955840,0x4d038ecb842cdbe15830e19500000000,-1000000.0,-1000000.0,,,,,False,650.0,1.819846,False,0.088,0.004,0.003,3.3000000000000003,0.18,17.0,2.25,0.13,0.15,0.01,1.7604,1.968,5.890000000000001,1100,0,0,0,0,0.088,0.004,0.003,3.3000000000000003,0.18,17.0,2.25,0.13,0.15,0.01,1.7604,1.968,5.890000000000001,BCC_A2 too low at t_hom,,0.9504500769044287,,,,,,,,,
2025-08-19 16:53:21,0,init,180,142940295684241304907611496888993316864,0x6b894cb0bc899ee74c925da0e0000000,-1000000.0,-1000000.0,,,,,False,650.0,2.925794,False,0.10300000000000001,0.006,0.009000000000000001,1.98,0.12,9.88,5.96,0.15,0.07,0.07,1.5304,0.748,5.26,935,0,0,0,0,0.10300000000000001,0.006,0.009000000000000001,1.98,0.12,9.88,5.96,0.15,0.07,0.07,1.5304,0.748,5.26,BCC_A2 too low at t_hom,,0.9151583340041325,,,,,,,,,
2025-08-19 16:53:23,0,init,181,190882112469947757741381571454894604288,0x8f9a8ec089634f06548a1cc5e0000000,-1000000.0,-1000000.0,,,,,False,650.0,2.285986,False,0.12100000000000001,0.006,0.026000000000000002,3.3000000000000003,0.16,9.370000000000001,4.430000000000001,0.07,0.08,0.06,1.6904,0.41800000000000004,5.120000000000001,1135,0,0,0,0,0.12100000000000001,0.006,0.026000000000000002,3.3000000000000003,0.16,9.370000000000001,4.430000000000001,0.07,0.08,0.06,1.6904,0.41800000000000004,5.120000000000001,BCC_A2 too low at t_hom,,0.9815663982022949,,,,,,,,,
2025-08-19 16:53:25,0,init,182,30256907156113750736458887352249483264,0x16c344b2b19a42468f1bdea340000000,-1000000.0,-1000000.0,,,,,False,650.0,2.102471,False,0.061,0.003,0.003,1.82,0.12,14.89,6.63,0.01,0.02,0.06,2.8604,1.1280000000000001,5.42,1030,0,0,0,0,0.061,0.003,0.003,1.82,0.12,14.89,6.63,0.01,0.02,0.06,2.8604,1.1280000000000001,5.42,BCC_A2 too low at t_hom,,0.9384479202665988,,,,,,,,,
2025-08-19 16:53:30,0,init,183,112985477098191495335298519709274603520,0x5500361bd91e1ef33432cf58c0000000,-1000000.0,-1000000.0,,,,,False,650.0,5.091951,False,0.092,0.004,0.0,1.53,0.06,17.85,1.66,0.15,0.07,0.19,1.0404,2.048,2.97,1250,0,0,0,0,0.092,0.004,0.0,1.53,0.06,17.85,1.66,0.15,0.07,0.19,1.0404,2.048,2.97,FCC_A1#2 below minimum at T_eval,,,,,0.008644298225184619,,,,,,
2025-08-19 16:53:32,0,init,184,110452957974619794235513702458782121984,0x53187746985bd30b833f9dd180000000,-1000000.0,-1000000.0,,,,,False,650.0,2.006077,False,0.091,0.004,0.024,2.83,0.17,14.64,4.13,0.09,0.08,0.11,2.6204,2.558,5.290000000000001,960,0,0,0,0,0.091,0.004,0.024,2.83,0.17,14.64,4.13,0.09,0.08,0.11,2.6204,2.558,5.290000000000001,BCC_A2 too low at t_hom,,0.8916938181290949,,,,,,,,,
2025-08-19 16:53:34,0,init,185,161238314335842284014889252469581283328,0x794d5ea9a70ba4e404215ab4a0000000,-1000000.0,-1000000.0,,,,,False,650.0,2.449614,False,0.11,0.005,0.013000000000000001,2.3400000000000003,0.1,12.23,0.92,0.18,0.07,0.04,0.0804,1.348,4.790000000000001,1085,0,0,0,0,0.11,0.005,0.013000000000000001,2.3400000000000003,0.1,12.23,0.92,0.18,0.07,0.04,0.0804,1.348,4.790000000000001,BCC_A2 too low at t_hom,,0.9877974156268688,,,,,,,,,
2025-08-19 16:53:36,0,init,186,51617813575114104314206098914113748992,0x26d53ab2473edf487d3edd72a0000000,-1000000.0,-1000000.0,,,,,False,650.0,1.804991,False,0.069,0.003,0.021,1.6199999999999999,0.12,13.83,2.97,0.15,0.1,0.08,2.5004,2.528,5.23,1005,0,0,0,0,0.069,0.003,0.021,1.6199999999999999,0.12,13.83,2.97,0.15,0.1,0.08,2.5004,2.528,5.23,BCC_A2 too low at t_hom,,0.9119682403628722,,,,,,,,,
2025-08-19 16:53:38,0,init,187,120340409499084773866869467549683154944,0x5a88b845f42f22300889831000000000,-1000000.0,-1000000.0,,,,,False,650.0,2.232435,False,0.095,0.002,0.008,4.13,0.17,13.0,2.3400000000000003,0.17,0.01,0.16,0.17040000000000002,0.398,1.01,900,0,0,0,0,0.095,0.002,0.008,4.13,0.17,13.0,2.3400000000000003,0.17,0.01,0.16,0.17040000000000002,0.398,1.01,BCC_A2 too low at t_hom,,0.8146005629068638,,,,,,,,,
